fishstock,AssessmentYear,Year,recruitment,high_recruitment,low_recruitment,low_SSB,SSB,high_SSB,catches,landings,discards,low_F,F,high_F,StockPublishNote,Purpose,Fage,recruitment_age,units,stockSizeDescription,stockSizeUnits,fishingPressureDescription,fishingPressureUnits
ple.27.7h-k,2019,1993,2.89,NA,NA,NA,2.123,NA,NA,437,NA,NA,1.247,NA,Stock published,Advice,4-6,4,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
ple.27.7h-k,2019,1994,2.022,NA,NA,NA,1.884,NA,NA,317,NA,NA,0.994,NA,Stock published,Advice,4-6,4,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
ple.27.7h-k,2019,1995,2.587,NA,NA,NA,1.921,NA,NA,419,NA,NA,0.969,NA,Stock published,Advice,4-6,4,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
ple.27.7h-k,2019,1996,1.931,NA,NA,NA,1.985,NA,NA,336,NA,NA,0.948,NA,Stock published,Advice,4-6,4,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
ple.27.7h-k,2019,1997,1.911,NA,NA,NA,2.171,NA,NA,375,NA,NA,1.055,NA,Stock published,Advice,4-6,4,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
ple.27.7h-k,2019,1998,1.505,NA,NA,NA,1.868,NA,NA,306,NA,NA,1.04,NA,Stock published,Advice,4-6,4,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
ple.27.7h-k,2019,1999,1.56,NA,NA,NA,2.033,NA,NA,311,NA,NA,1.1,NA,Stock published,Advice,4-6,4,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
ple.27.7h-k,2019,2000,1.437,NA,NA,NA,1.667,NA,NA,225,NA,NA,0.824,NA,Stock published,Advice,4-6,4,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
ple.27.7h-k,2019,2001,0.931,NA,NA,NA,1.47,NA,NA,182,NA,NA,0.713,NA,Stock published,Advice,4-6,4,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
ple.27.7h-k,2019,2002,1.055,NA,NA,NA,1.077,NA,NA,183,NA,NA,1.652,NA,Stock published,Advice,4-6,4,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
ple.27.7h-k,2019,2003,0.601,NA,NA,NA,0.817,NA,NA,147,NA,NA,0.893,NA,Stock published,Advice,4-6,4,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
ple.27.7h-k,2019,2004,0.72,NA,NA,NA,0.669,NA,NA,104,NA,NA,0.743,NA,Stock published,Advice,4-6,4,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
ple.27.7h-k,2019,2005,0.629,NA,NA,NA,0.616,NA,NA,94,NA,NA,1.241,NA,Stock published,Advice,4-6,4,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
ple.27.7h-k,2019,2006,0.402,NA,NA,NA,0.51,NA,NA,71,NA,NA,1.197,NA,Stock published,Advice,4-6,4,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
ple.27.7h-k,2019,2007,0.458,NA,NA,NA,0.387,NA,NA,94,NA,NA,1.417,NA,Stock published,Advice,4-6,4,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
ple.27.7h-k,2019,2008,0.661,NA,NA,NA,0.414,NA,NA,79,NA,NA,0.747,NA,Stock published,Advice,4-6,4,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
ple.27.7h-k,2019,2009,0.772,NA,NA,NA,0.563,NA,NA,80,NA,NA,0.832,NA,Stock published,Advice,4-6,4,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
ple.27.7h-k,2019,2010,0.633,NA,NA,NA,0.605,NA,NA,78,NA,NA,0.77,NA,Stock published,Advice,4-6,4,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
ple.27.7h-k,2019,2011,0.486,NA,NA,NA,0.552,NA,NA,80,NA,NA,0.862,NA,Stock published,Advice,4-6,4,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
ple.27.7h-k,2019,2012,0.724,NA,NA,NA,0.584,NA,NA,112,NA,NA,1.601,NA,Stock published,Advice,4-6,4,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
ple.27.7h-k,2019,2013,0.701,NA,NA,NA,0.494,NA,NA,65,NA,NA,0.733,NA,Stock published,Advice,4-6,4,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
ple.27.7h-k,2019,2014,0.537,NA,NA,NA,0.51,NA,NA,89,NA,NA,1.578,NA,Stock published,Advice,4-6,4,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
ple.27.7h-k,2019,2015,0.251,NA,NA,NA,0.313,NA,NA,33,NA,NA,0.573,NA,Stock published,Advice,4-6,4,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
ple.27.7h-k,2019,2016,0.259,NA,NA,NA,0.372,NA,NA,37,NA,NA,0.45,NA,Stock published,Advice,4-6,4,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
ple.27.7h-k,2019,2017,0.374,NA,NA,NA,0.499,NA,NA,53,NA,NA,0.911,NA,Stock published,Advice,4-6,4,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
ple.27.7h-k,2019,2018,0.103,NA,NA,NA,0.318,NA,NA,38,NA,NA,0.91,NA,Stock published,Advice,4-6,4,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
ple.27.7h-k,2019,2019,0.86,NA,NA,NA,0.579,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,4-6,4,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
ple.27.89a,2019,1994,NA,NA,NA,NA,NA,NA,NA,399,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
ple.27.89a,2019,1995,NA,NA,NA,NA,NA,NA,NA,331,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
ple.27.89a,2019,1996,NA,NA,NA,NA,NA,NA,NA,262,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
ple.27.89a,2019,1997,NA,NA,NA,NA,NA,NA,NA,258,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
ple.27.89a,2019,1998,NA,NA,NA,NA,NA,NA,NA,225,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
ple.27.89a,2019,1999,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
ple.27.89a,2019,2000,NA,NA,NA,NA,NA,NA,NA,230,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
ple.27.89a,2019,2001,NA,NA,NA,NA,NA,NA,NA,223,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
ple.27.89a,2019,2002,NA,NA,NA,NA,NA,NA,NA,179,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
ple.27.89a,2019,2003,NA,NA,NA,NA,NA,NA,NA,223,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
ple.27.89a,2019,2004,NA,NA,NA,NA,NA,NA,NA,399,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
ple.27.89a,2019,2005,NA,NA,NA,NA,NA,NA,NA,224,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
ple.27.89a,2019,2006,NA,NA,NA,NA,NA,NA,NA,253,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
ple.27.89a,2019,2007,NA,NA,NA,NA,NA,NA,NA,264,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
ple.27.89a,2019,2008,NA,NA,NA,NA,NA,NA,NA,193,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
ple.27.89a,2019,2009,NA,NA,NA,NA,NA,NA,NA,246,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
ple.27.89a,2019,2010,NA,NA,NA,NA,NA,NA,NA,325,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
ple.27.89a,2019,2011,NA,NA,NA,NA,NA,NA,NA,282,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
ple.27.89a,2019,2012,NA,NA,NA,NA,NA,NA,NA,251,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
ple.27.89a,2019,2013,NA,NA,NA,NA,NA,NA,NA,196,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
ple.27.89a,2019,2014,NA,NA,NA,NA,NA,NA,NA,220,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
ple.27.89a,2019,2015,NA,NA,NA,NA,NA,NA,NA,193,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
ple.27.89a,2019,2016,NA,NA,NA,NA,NA,NA,NA,173,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
ple.27.89a,2019,2017,NA,NA,NA,NA,NA,NA,NA,134,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
ple.27.89a,2019,2018,NA,NA,NA,NA,NA,NA,NA,133,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1960,84953,135625,53213,339573,461689,627718,133515,133515,NA,0.197,0.276,0.386,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1961,113991,173281,74988,337687,455025,613137,105951,105951,NA,0.171,0.233,0.319,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1962,204021,308555,134901,344568,459946,613958,120707,120707,NA,0.172,0.233,0.315,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1963,272404,411390,180374,345564,456518,603096,148627,148627,NA,0.184,0.247,0.331,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1964,81247,123774,53331,368704,479946,624751,197426,197426,NA,0.214,0.284,0.378,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1965,254964,384722,168970,402944,518913,668257,185600,185600,NA,0.218,0.29,0.385,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1966,133647,201136,88803,370205,479829,621914,203788,203788,NA,0.225,0.299,0.397,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1967,175109,264169,116074,382841,492147,632661,181326,181326,NA,0.209,0.279,0.372,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1968,143445,216059,95235,365312,470746,606608,110247,110247,NA,0.151,0.202,0.27,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1969,263307,398218,174102,404502,510616,644568,140060,140060,NA,0.146,0.195,0.259,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1970,222544,334922,147873,457145,565689,700004,264924,264924,NA,0.237,0.309,0.402,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1971,230101,344569,153659,452646,554013,678081,241272,241272,NA,0.252,0.326,0.422,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1972,152826,228594,102171,442242,537029,652133,214334,214334,NA,0.249,0.321,0.413,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1973,201514,301495,134688,447205,536980,644777,213859,213859,NA,0.28,0.358,0.457,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1974,99937,150114,66532,411626,491972,588002,264121,264121,NA,0.38,0.48,0.606,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1975,167491,250838,111838,334125,398071,474256,233453,233453,NA,0.428,0.539,0.678,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1976,218085,327547,145204,234905,281688,337787,242486,242486,NA,0.456,0.572,0.718,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1977,201382,301557,134484,174292,209744,252408,182817,182817,NA,0.397,0.501,0.631,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1978,135201,202694,90182,158315,189232,226188,155464,155464,NA,0.441,0.553,0.693,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1979,196410,294009,131211,142701,170643,204056,164680,164680,NA,0.47,0.588,0.736,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1980,118184,176858,78976,125725,150451,180039,144554,144554,NA,0.451,0.564,0.707,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1981,228873,344868,151892,128584,154708,186140,175540,175540,NA,0.446,0.558,0.699,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1982,128955,193635,85880,113036,135940,163486,168034,168034,NA,0.442,0.555,0.698,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1983,101770,153232,67590,134204,162762,197398,156936,156936,NA,0.483,0.604,0.754,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1984,92939,140588,61440,121055,146367,176972,158786,158786,NA,0.575,0.715,0.888,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1985,102179,154512,67571,91985,110846,133576,107183,107183,NA,0.509,0.635,0.794,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1986,181485,274676,119911,69196,83484,100721,67396,67396,NA,0.433,0.544,0.682,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1987,144147,216195,96109,59887,72113,86835,92391,92391,NA,0.496,0.615,0.764,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1988,81210,123108,53571,72705,88171,106928,114242,114242,NA,0.486,0.605,0.754,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1989,77229,117336,50831,79899,103206,133312,122817,122817,NA,0.386,0.487,0.615,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1990,85530,131015,55836,95302,119544,149954,95848,95848,NA,0.437,0.55,0.692,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1991,224375,340259,147958,93844,114596,139936,107327,107327,NA,0.404,0.509,0.641,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1992,284775,430334,188451,79749,94977,113113,127604,127604,NA,0.484,0.605,0.756,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1993,214176,320446,143148,80832,97175,116824,154903,154903,NA,0.425,0.533,0.668,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1994,152907,224499,104146,120016,147869,182186,146950,146950,NA,0.377,0.477,0.603,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1995,279958,414389,189137,158045,196889,245281,168378,168378,NA,0.292,0.372,0.474,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1996,159923,235220,108730,200675,246126,301873,171348,171348,NA,0.281,0.36,0.461,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1997,163808,240444,111598,200710,245371,299969,143629,143629,NA,0.197,0.255,0.33,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1998,104103,152225,71194,240778,294112,359259,153327,153327,NA,0.196,0.254,0.329,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,1999,241993,354045,165404,250776,310104,383467,150375,150375,NA,0.195,0.254,0.332,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,2000,158151,231316,108128,299911,370374,457391,135928,135928,NA,0.172,0.225,0.294,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,2001,215548,312527,148663,309143,376555,458667,135853,135853,NA,0.15,0.196,0.255,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,2002,352556,500016,248584,377812,452970,543079,154870,154870,NA,0.145,0.188,0.244,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,2003,148627,211364,104512,372768,442949,526343,161592,161592,NA,0.14,0.182,0.236,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,2004,152693,219522,106208,446290,525691,619219,164636,164636,NA,0.135,0.176,0.229,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,2005,421639,599610,296491,516830,611511,723537,178568,178568,NA,0.16,0.207,0.269,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,2006,72565,102647,51298,462224,543695,639526,212822,212822,NA,0.191,0.247,0.319,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,2007,109959,154973,78021,471214,552527,647870,199008,199008,NA,0.203,0.261,0.337,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,2008,193144,271643,137329,400833,477066,567796,184740,184740,NA,0.257,0.329,0.421,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,2009,141340,198250,100766,309450,368792,439514,161853,161853,NA,0.269,0.342,0.435,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,2010,264731,370278,189270,280568,333601,396658,194837,194837,NA,0.297,0.377,0.48,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,2011,112113,158706,79199,249961,298212,355777,156716,156716,NA,0.292,0.373,0.477,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,2012,148149,208500,105266,258049,307997,367614,160865,160865,NA,0.274,0.351,0.449,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,2013,206890,290853,147166,273460,331872,402762,131806,131806,NA,0.224,0.289,0.373,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,2014,105605,148817,74941,294502,360463,441199,132005,132005,NA,0.201,0.261,0.339,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,2015,161651,227750,114736,300919,372942,462203,131845,131845,NA,0.189,0.247,0.323,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,2016,247419,353756,173046,326495,413202,522936,140392,140392,NA,0.181,0.241,0.32,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,2017,164535,241200,112238,334567,431671,556957,146221,146221,NA,0.161,0.22,0.298,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,2018,90346,146710,55636,375262,494841,652524,181283,181283,NA,0.164,0.231,0.327,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.1-2,2019,2019,159108,NA,NA,NA,555377,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1967,141494,198062,101082,120855,152179,191621,102830,88339,12992,0.276,0.352,0.45,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1968,160626,221340,116566,169339,210140,260771,137037,113741,20818,0.233,0.296,0.377,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1969,285536,393742,207066,225333,276167,338468,152589,130580,19713,0.259,0.322,0.399,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1970,293885,402801,214420,286401,345470,416722,275177,235012,35817,0.282,0.346,0.425,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1971,355289,482335,261706,383072,460888,554512,314332,265356,43821,0.307,0.374,0.455,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1972,223760,301708,165950,409772,489956,585832,300506,261914,34567,0.334,0.405,0.49,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1973,200829,270557,149071,436902,522340,624484,278929,242513,32651,0.357,0.43,0.517,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1974,199146,268668,147614,485262,577409,687054,341454,298347,38674,0.416,0.495,0.59,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1975,234629,314939,174799,434064,517619,617259,308360,271610,33035,0.45,0.534,0.634,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1976,406509,554761,297875,333103,399536,479219,432842,343898,79449,0.503,0.598,0.711,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1977,149305,201820,110455,271051,325613,391157,242623,216393,23520,0.489,0.589,0.708,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1978,120267,162085,89239,246753,297541,358782,179360,155124,21727,0.404,0.484,0.579,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1979,87312,118110,64545,233484,278406,331971,144251,128352,14295,0.378,0.454,0.544,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1980,85442,115585,63160,220005,260341,308074,146784,131897,13392,0.399,0.475,0.566,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1981,163244,222487,119776,211327,248847,293028,150025,132273,15971,0.396,0.473,0.565,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1982,140924,189861,104600,189090,219732,255341,205438,174336,27775,0.461,0.542,0.638,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1983,148454,200146,110112,188580,219760,256096,205618,180040,22978,0.553,0.65,0.764,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1984,255728,345608,189223,162563,188629,218875,245304,200843,39723,0.58,0.678,0.792,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1985,356651,486871,261261,143635,165846,191491,280080,220870,52802,0.603,0.703,0.821,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1986,290211,391958,214876,135784,156491,180356,236975,198605,34190,0.624,0.735,0.866,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1987,148978,201026,110405,143427,165328,190573,195412,167503,24877,0.604,0.706,0.825,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1988,138223,185852,102799,132752,154642,180143,156416,135176,19076,0.609,0.711,0.832,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1989,102269,137687,75961,108837,126330,146635,126442,108892,15707,0.59,0.691,0.809,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1990,150675,203232,111710,98374,114429,133104,126899,103831,20619,0.561,0.658,0.771,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1991,175072,235328,130244,92695,107236,124057,133738,108071,22902,0.536,0.628,0.737,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1992,103616,138535,77498,98009,112743,129693,117430,99745,15792,0.518,0.61,0.719,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1993,175855,235807,131145,103043,119462,138496,135114,111499,21119,0.541,0.639,0.756,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1994,118210,158072,88400,107047,123897,143399,128818,109621,17138,0.486,0.573,0.676,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1995,213155,288825,157310,122926,143022,166404,143477,121795,19395,0.485,0.577,0.685,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1996,118789,160681,87819,132920,154300,179119,130549,114968,13928,0.429,0.511,0.608,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1997,149544,203637,109820,162971,192734,227932,121522,107348,12755,0.37,0.443,0.53,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1998,87766,119285,64576,161867,190223,223546,118478,106126,11096,0.375,0.447,0.532,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,1999,116546,158601,85642,169351,199093,234058,120397,110531,8936,0.393,0.471,0.564,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,2000,101190,137244,74608,164679,191818,223430,94676,85781,8014,0.337,0.405,0.486,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,2001,206864,279866,152904,170473,199131,232606,104100,91741,11118,0.314,0.379,0.458,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,2002,152635,207133,112475,189607,220406,256208,129846,110911,18936,0.346,0.415,0.498,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,2003,158359,215478,116381,178165,208324,243589,121656,110282,11374,0.356,0.428,0.515,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,2004,115926,156279,85993,222818,261048,305836,113791,107356,6436,0.305,0.369,0.447,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
pok.27.3a46,2019,2005,146568,199075,107909,218652,255341,298187,119234,118625,2592,0.307,0.369,0.444,Stock published,Advice,4-7,3,tonnes,SSB,tonnes,F,Year-1
